565496,102.73,24.99315
565497,102.745,24.97966
565498,102.74,24.9795
565501,102.727,25.02911
565505,102.739,25.01585
565506,102.779,25.0012
565508,102.772,24.99148
565509,102.753,24.98119
565510,102.773,24.9867
565512,102.727,24.97864
565513,102.747,25.01923
565514,102.782,24.99426
565516,102.719,24.98908
565520,102.782,25.0055
565521,102.795,24.990833
565522,102.795,24.99438
565523,102.719,25.02848
565524,102.729,25.0141
565525,102.771,24.9824
565526,102.736,25.02532
565527,102.731,24.99065
565529,102.754,24.96711
565531,102.733,25.001
565532,102.763,25.0001
565535,102.757,25.02015
565537,102.768,24.968428
565547,102.791,25.00261
565550,102.701,25.03251
565551,102.722,24.99044
565558,102.723,24.98729
565559,102.721,24.98533
565560,102.733,25.02974
565561,102.74,24.99878
565562,102.721,25.00459
565563,102.75,25.00889
565564,102.775,24.97399
565565,102.775,24.99364
565566,102.77,25.00208
565571,102.719,25.01253
565572,102.718,24.98313
565576,102.769,24.97903
565577,102.719,25.01994
565578,102.769,25.01036
565579,102.772,25.00891
565582,102.767,25.01202
565584,102.798,24.99042
565585,102.801,24.99564
565587,102.7,25.0438
565592,102.746,25.00531
565593,102.734,25.00464
565594,102.761,25.00825
565595,102.763,25.006393
565596,102.728,24.97195
565598,102.697,25.057968
565600,102.736,24.968107
565601,102.722,25.00624
565602,102.758,24.967238
565604,102.763,25.01156
565605,102.756,24.98522
565606,102.743,25.023374
565607,102.74,25.01954
565608,102.73,25.0024
565609,102.778,24.996498
565610,102.717,24.98675
565612,102.745,24.96667
565613,102.754,24.964484
565616,102.721,25.03411
565618,102.728,25.02594
565620,102.74,25.03436
565621,102.73,24.99768
565622,102.735,25.00954
565623,102.731,25.01009
565624,102.732,25.01159
565625,102.73,25.00758
565627,102.725,24.98292
565630,102.726,24.99967
565631,102.72,24.99991
565632,102.723,25.02816
565633,102.727,24.98867
565634,102.73,25.02088
565635,102.748,25.03577
565636,102.719,25.03187
565637,102.767,25.00968
565638,102.721,25.01997
565639,102.777,25.00708
565640,102.758,25.00573
565641,102.761,25.00364
565642,102.751,25.02908
565643,102.756,24.99704
565645,102.704,25.05773
565646,102.763,24.99391
565647,102.76,24.99776
565648,102.728,24.99528
565652,102.746,25.00999
565654,102.724,25.03103
565657,102.778,24.97742
565658,102.76,24.96316
565659,102.758,24.96504
565660,102.724,25.02648
565661,102.756,24.97531
565664,102.729,24.967104
565665,102.752,24.95882
565666,102.729,24.98248
565667,102.732,24.98664
565668,102.732,24.98221
565669,102.696,25.04662
565671,102.773,24.97654
565672,102.712,25.040636
565673,102.777,24.9815
565674,102.769,24.97507
565675,102.72,24.99393
565676,102.74,24.95721
565677,102.784,25.000929
565678,102.783,24.988834
565680,102.759,24.9942
565681,102.758,24.99004
565682,102.76,25.00045
565684,102.776,24.989412
565689,102.735,24.99719
565691,102.732,25.00657
565695,102.706,25.03921
565696,102.747,25.0413
565705,102.783,24.99846
565710,102.732,24.96735
565719,102.724,25.01429
565720,102.735,24.9946
565721,102.731,25.01599
565722,102.715,25.02351
565723,102.758,24.98266
565724,102.715,25.02158
565726,102.754,24.9711
565728,102.732,25.00897
565729,102.719,25.02448
565732,102.761,24.98979
565733,102.764,24.98998
565734,102.766,24.98597
565735,102.762,24.98757
565736,102.76,24.97099
565737,102.76,24.97677
565739,102.779,24.984847
565740,102.772,24.99462
565743,102.77,24.988023
565744,102.776,25.002836
565745,102.721,25.02244
565749,102.735,25.02337
565750,102.759,25.06022
565753,102.723,25.00299
565754,102.733,25.01738
565755,102.733,25.02196
565756,102.746,24.98604
565757,102.715,25.02998
565758,102.766,24.97713
565759,102.774,25.00044
565760,102.751,24.98535
565764,102.736,24.9774
565765,102.734,24.97236
565766,102.766,25.00183
565767,102.764,25.01528
565768,102.766,25.00589
565773,102.733,24.99605
565774,102.737,25.01158
565775,102.739,25.03338
565780,102.74,25.01175
565800,102.741,24.98383
565801,102.723,25.00049
565804,102.737,25.04005
565805,102.774,25.005833
565806,102.764,24.974087
565808,102.772,24.973
565810,102.777,24.99213
565813,102.78,24.99046
565817,102.735,25.0325
565819,102.783,24.98405
565820,102.729,25.04168
565822,102.682,25.03012
565824,102.687,24.99608
565827,102.715,25.03603
565828,102.713,25.03191
565829,102.704,25.02925
565830,102.712,25.03488
565832,102.709,25.03586
565835,102.685,24.99159
565840,102.779,25.00424
565841,102.704,24.98862
565844,102.71,24.98784
565845,102.713,25.00266
565850,102.678,25.01278
565851,102.676,25.01611
565857,102.682,25.01033
565859,102.714,24.98579
565861,102.688,25.02981
565864,102.679,25.033205
565865,102.711,24.98294
565868,102.678,25.0406
565869,102.689,25.00859
565877,102.703,25.02029
565878,102.677,25.03738
565881,102.68,24.99802
565883,102.702,24.99037
565884,102.675,25.03436
565885,102.707,25.01229
565888,102.716,25.01123
565889,102.709,25.00537
565894,102.708,24.98295
565896,102.704,24.98241
565898,102.718,24.9977
565900,102.71,25.00165
565902,102.683,25.03643
565903,102.699,25.0311
565904,102.688,25.03977
565905,102.69,25.03602
565906,102.688,25.03428
565912,102.687,25.03651
565913,102.683,25.04179
565914,102.685,25.01475
565925,102.702,24.98491
565926,102.703,25.02549
565950,102.697,25.02454
565951,102.693,25.03125
565955,102.706,25.02363
565957,102.71,25.03328
565958,102.709,25.02318
565961,102.705,24.99633
565962,102.704,24.99281
565964,102.711,24.99689
565965,102.683,25.02012
565968,102.707,25.00328
565969,102.68,25.00414
565970,102.678,25.00308
565971,102.679,25.01667
565973,102.693,25.02066
565974,102.71,25.01311
565975,102.704,25.01536
565976,102.732,25.05858
565978,102.713,24.97657
565979,102.688,25.02337
565980,102.688,25.02124
565981,102.68,25.01147
565982,102.683,24.99567
565983,102.708,24.99086
565986,102.683,25.00852
565994,102.687,25.03241
565997,102.711,25.018776
565998,102.682,25.01405
565999,102.694,25.02673
566000,102.714,25.00803
566002,102.686,25.00994
566003,102.681,25.04055
566004,102.677,25.04196
566005,102.686,25.01923
566006,102.678,25.04459
566007,102.693,25.00913
566010,102.717,25.00279
566011,102.711,25.01664
566012,102.717,25.00566
566013,102.704,24.97406
566018,102.772,25.0862
566022,102.676,24.99248
566023,102.688,25.00276
566026,102.699,24.97497
566028,102.685,25.02209
566031,102.69,25.01408
566038,102.686,24.98032
566040,102.684,24.99853
566044,102.701,25.01675
566048,102.689,24.99328
566049,102.702,25.01001
566054,102.71,25.03491
566055,102.688,24.9867
566057,102.694,25.058981
566058,102.696,25.03157
566059,102.684,25.03119
566065,102.712,25.02957
566066,102.695,24.97851
566067,102.702,25.03517
566068,102.696,24.99931
566069,102.694,25.01239
566072,102.709,24.9734
566073,102.698,24.98295
566074,102.715,24.99039
566079,102.696,25.021584
566080,102.682,25.01132
566081,102.69,24.9962
566082,102.705,25.01853
566083,102.691,25.01077
566090,102.687,25.04281
566091,102.675,25.01318
566092,102.696,24.99005
566093,102.702,24.995
566095,102.692,25.02851
566112,102.729,25.05302
566134,102.715,25.041899
566159,102.706,25.059788
566224,102.754,25.06449
566225,102.757,25.0634
566226,102.733,25.05422
566259,102.701,25.048215
566260,102.698,25.0514
566261,102.709,25.054375
566262,102.711,25.0527
566263,102.71,25.048576
566277,102.713,25.052523
566278,102.704,25.04825
566280,102.709,25.051518
566289,102.714,25.043275
566293,102.714,25.04479
566297,102.729,25.05612
566298,102.708,25.02891
566306,102.714,25.04857
566309,102.708,25.037809
566310,102.711,25.040399
566314,102.702,25.04461
566315,102.705,25.03625
566316,102.722,24.983611
566320,102.7,25.03926
566321,102.679,25.02918
566324,102.699,25.04212
566327,102.707,25.04558
566328,102.711,25.04295
566342,102.697,25.04139
566343,102.677,25.05719
566344,102.685,25.05588
566354,102.695,25.05141
566362,102.755,25.06658
566363,102.761,25.06599
566368,102.678,25.05902
566370,102.697,25.044403
566391,102.68,25.05234
566392,102.693,25.03761
566393,102.691,25.03878
566394,102.696,25.0384
566399,102.688,25.057166
566403,102.678,25.05546
566404,102.693,25.03451
566412,102.705,25.06303
566414,102.694,25.05383
566415,102.708,25.0463
566416,102.685,25.05222
566422,102.713,25.05487
566423,102.712,25.04485
566432,102.715,25.03878
566442,102.714,25.04662
566447,102.699,25.04023
566449,102.707,25.04081
566451,102.71,25.06001
566459,102.684,25.04984
566467,102.68,25.06004
566468,102.71,25.06299
566472,102.686,25.05138
566474,102.71,25.039797
566475,102.708,25.03916
566483,102.709,25.058058
566486,102.711,25.037437
566492,102.71,25.041216
566496,102.707,25.0496
566535,102.734,25.0404
566557,102.772,25.09769
566590,102.741,25.06598
566591,102.748,25.06131
566592,102.729,25.06515
566593,102.726,25.03823
566596,102.733,25.072447
566597,102.724,25.04577
566598,102.741,25.046085
566599,102.739,25.06927
566600,102.742,25.04783
566601,102.724,25.05235
566602,102.746,25.05753
566603,102.722,25.043708
566604,102.74,25.06162
566605,102.722,25.03693
566607,102.729,25.05945
566608,102.73,25.0689
566610,102.721,25.06708
566611,102.721,25.07306
566612,102.73,25.04096
566614,102.723,25.0698
566615,102.72,25.06447
566616,102.726,25.05404
566623,102.739,25.049835
566624,102.733,25.06489
566625,102.724,25.04943
566626,102.733,25.06149
566627,102.725,25.064571
566628,102.723,25.07573
566629,102.736,25.06903
566631,102.746,25.046457
566634,102.719,25.04976
566635,102.736,25.05523
566636,102.736,25.05309
566637,102.73,25.049165
566638,102.735,25.042381
566639,102.718,25.0557
566641,102.75,25.069675
566643,102.744,25.05965
566644,102.737,25.062824
566645,102.739,25.043411
566646,102.748,25.06559
566647,102.726,25.05759
566648,102.712,25.06329
566650,102.716,25.04661
566651,102.729,25.0444
566652,102.738,25.047661
566653,102.716,25.05108
566654,102.751,25.06697
566655,102.727,25.06794
566656,102.723,25.06148
566657,102.737,25.050089
566658,102.744,25.05438
566660,102.718,25.07312
566662,102.728,25.07489
566664,102.735,25.065727
566666,102.718,25.06268
566668,102.714,25.05761
566669,102.732,25.04735
566670,102.72,25.04582
566671,102.743,25.04148
566673,102.732,25.06352
566674,102.717,25.06995
566677,102.722,25.05223
566678,102.713,25.05983
566679,102.742,25.04471
566680,102.713,25.06824
566681,102.719,25.07741
566682,102.716,25.04944
566684,102.732,25.04388
566686,102.718,25.05323
566711,102.698,25.056383
566712,102.679,25.04369
566714,102.742,25.05291
566716,102.717,25.05784
566717,102.725,25.07856
566718,102.731,25.07671
566719,102.737,25.07667
566720,102.764,25.04446
566722,102.732,25.08386
566724,102.726,25.06952
566725,102.759,25.07765
566726,102.763,25.09098
566728,102.776,25.043888
566730,102.8,25.04476
566731,102.767,25.0544
566732,102.757,25.05789
566734,102.749,25.09179
566735,102.753,25.07239
566737,102.731,25.08485
566738,102.751,25.079166
566739,102.739,25.05427
566740,102.729,25.06275
566741,102.736,25.09703
566742,102.749,25.05319
566743,102.772,25.04996
566744,102.752,25.05733
566745,102.769,25.04359
566747,102.765,25.0492
566748,102.721,25.08073
566749,102.734,25.0775
566750,102.751,25.04916
566751,102.76,25.04694
566753,102.738,25.09538
566754,102.732,25.0925
566755,102.729,25.09068
566756,102.741,25.09185
566757,102.735,25.08825
566758,102.727,25.08136
566759,102.761,25.09551
566761,102.746,25.055
566762,102.746,25.10047
566763,102.767,25.09286
566764,102.75,25.07566
566765,102.748,25.07805
566766,102.747,25.07411
566767,102.755,25.0933
566768,102.741,25.07621
566769,102.728,25.06994
566770,102.768,25.10243
566772,102.75,25.07291
566773,102.741,25.08173
566775,102.777,25.04042
566776,102.794,25.08555
566777,102.747,25.08056
566778,102.787,25.03998
566779,102.768,25.03981
566781,102.782,25.04231
566783,102.746,25.05021
566784,102.791,25.03979
566785,102.79,25.0544
566786,102.795,25.0895
566787,102.785,25.09031
566788,102.737,25.05893
566789,102.737,25.0725
566793,102.716,25.06501
566794,102.724,25.0721
566795,102.778,25.050827
566796,102.701,25.04095
566798,102.759,25.043892
566799,102.742,25.078428
566801,102.755,25.078419
566802,102.755,25.050779
566803,102.741,25.05394
566804,102.742,25.04308
566805,102.72,25.036944
566806,102.743,25.08971
566821,102.895,25.068055
566864,102.711,25.02706
566865,102.69,25.03229
566871,102.736,25.10088
566874,102.73,25.09895
566877,102.728,25.09512
566895,102.74,25.03019
566941,102.742,24.96049
566942,102.843,25.03769
566943,102.782,25.01902
566944,102.735,25.03811
566945,102.871,25.0472
566946,102.889,25.05146
566947,102.884,25.05077
566948,102.878,25.04942
566949,102.874,25.04782
566956,102.754,25.06
566957,102.772,25.02147
566958,102.754,25.03501
566960,102.89,25.05914
566963,102.754,25.03168
566965,102.775,25.03839
566966,102.82,25.03464
566967,102.751,25.04082
566968,102.887,25.06884
566969,102.758,25.03616
566970,102.781,25.02208
566971,102.77,25.01896
566972,102.774,25.01615
566974,102.767,25.025
566975,102.776,25.02295
566976,102.769,25.0224
566977,102.883,25.05617
566978,102.778,25.01629
566979,102.763,25.02605
566980,102.762,25.02931
566981,102.757,25.02602
566982,102.761,25.02197
566983,102.777,25.03532
566984,102.767,25.02933
566985,102.749,24.96615
566986,102.759,25.02814
566987,102.763,25.03573
566988,102.765,25.03384
566989,102.782,25.01369
566990,102.833,25.03204
566991,102.854,25.04113
566992,102.86,25.04585
566993,102.747,25.04449
566996,102.872,25.05215
566997,102.775,24.97055
566999,102.756,25.04007
567002,102.746,25.02848
567003,102.694,25.04531
567007,102.77,25.027222
567008,102.772,25.03164
567009,102.769,25.033055
567010,102.756,25.02861
567011,102.785,25.02575
567016,102.79,25.01929
567021,102.881,25.04585
567023,102.777,25.01872
567025,102.716,25.032447
567027,102.787,25.02166
567041,102.763,25.06409
567058,102.712,25.04949
567059,102.709,25.04235
567061,102.7,25.05302
567063,102.691,25.057004
567067,102.696,25.03577
567071,102.69,25.04427
567072,102.693,25.040277
567073,102.689,25.058611
567074,102.722,25.096388
567075,102.75,24.975883
567076,102.723,25.03982
567077,102.726,25.070347
567078,102.714,25.07369
567081,102.74,25.04139
567082,102.719,25.05898
567087,102.732,25.05213
567088,102.721,25.043329
567089,102.743,25.0384
567091,102.719,25.069267
567094,102.722,25.05594
567095,102.739,25.05618
567097,102.775,24.995555
567098,102.725,25.02284
567099,102.74,25.019444
567109,102.702,25.02768
567110,102.691,25.02258
567111,102.709,25.03075
567116,102.706,25.02066
567125,102.726,25.073
567129,102.697,25.04751
567130,102.691,25.04101
567133,102.736,25.05725
567134,102.734,25.04517
567135,102.727,25.04636
567137,102.743,25.05619
567138,102.719,25.035278
567139,102.744,25.02922
567149,102.681,24.99955
567157,102.808,25.0416
567157,102.812,25.03658
567159,102.686,25.005124
567163,102.744,25.015342
567167,102.774,24.99843
567173,102.696,25.00219
567175,102.697,25.003077
567183,102.739,24.96481
567184,102.739,24.9623
567188,102.687,24.983302
567190,102.731,25.07891
567191,102.727,25.0772
567193,102.728,25.07907
567194,102.874,25.028611
567199,102.684,25.024688
567202,102.733,25.09045
567203,102.747,25.039062
567204,102.677,25.00758
567205,102.68,25.00805
567207,102.726,25.04313
567208,102.75,25.082222
567209,102.778,25.024444
567212,102.685,25.038284
567220,102.793,25.001207
567222,102.791,25.039722
567224,102.687,25.01296
567231,102.719,25.065075
567232,102.711,25.058055
567236,102.746,25.026111
567238,102.748,25.04673
567241,102.752,24.99916
567244,102.784,25.05397
567245,102.73,25.08245
567248,102.719,24.978055
567256,102.754,25.055555
567257,102.738,25.04528
567258,102.805,25.08606
567260,102.748,25.05207
567261,102.694,24.987222
567263,102.719,25.04209
567264,102.723,25.041305
567265,102.76,25.083333
567266,102.689,25.00074
567267,102.753,25.085
567269,102.764,24.99736
567270,102.767,24.9983
567285,102.749,25.01732
567286,102.68,25.019836
567287,102.696,25.006666
567290,102.77,25.10037
567291,102.749,25.08686
567292,102.746,25.09517
567293,102.745,25.092639
567294,102.745,24.9625
567295,102.687,25.016888
567298,102.682,25.01702
567299,102.758,25.06988
567303,102.769,24.98569
567306,102.752,25.027222
567310,102.739,25.00841
567313,102.738,25.08
567315,102.738,25.00442
567319,102.761,24.97945
567320,102.753,25.018055
567322,102.761,25.04958
567323,102.763,24.96992
567326,102.677,25.020277
567328,102.739,25.08912
567336,102.87,25.036666
567342,102.751,25.084444
567347,102.757,25.08011
567353,102.681,25.0252
567354,102.726,25.03216
567355,102.743,25.011111
567357,102.709,24.97619
567376,102.747,25.06812
567381,102.769,24.99274
567387,102.71,24.998866
567389,102.741,25.053888
567409,102.688,25.054722
567411,102.881,25.051111
567413,102.693,24.998634
567415,102.745,25.07616
567417,102.726,25.009262
567422,102.719,25.096666
567439,102.757,25.0477
567440,102.747,25.08878
567441,102.763,25.056666
567442,102.699,25.0478
567443,102.746,25.053308
567457,102.706,25.040277
567459,102.724,25.082222
567461,102.701,24.981319
567465,102.754,25.01175
567467,102.721,25.095257
567469,102.735,25.0819
567470,102.734,25.085761
567474,102.698,25.021082
567481,102.694,24.997222
567483,102.683,25.00255
567485,102.754,25.08734
567488,102.745,24.95842
567489,102.886,25.04014
567491,102.707,24.9864
567492,102.698,25.036379
567494,102.727,25.083888
567497,102.727,25.004552
567498,102.714,25.061944
567500,102.717,24.99468
567505,102.762,25.07684
567506,102.704,24.97184
567510,102.714,24.99719
567515,102.746,25.088333
567522,102.738,24.994444
567524,102.68,25.00236
567526,102.713,24.99827
567527,102.788,25.055833
567528,102.764,25.096666
567530,102.787,25.063055
567531,102.711,24.990945
567537,102.798,25.040277
567538,102.719,25.04432
567542,102.78,24.97825
567546,102.778,25.04714
567547,102.757,25.043888
567553,102.735,25.09854
567557,102.732,25.09597
567568,102.742,24.987777
567574,102.772,25.09438
567580,102.675,24.99597
567585,102.739,25.09949
567589,102.722,25.07805
567591,102.736,25.074859
567596,102.792,24.98913
567598,102.74,25.086774
567600,102.867,25.04749
567601,102.704,24.978055
567602,102.753,25.076013
567603,102.724,25.07704
567604,102.727,25.08563
567605,102.722,25.03837
567609,102.738,25.04096
567610,102.726,25.02076
567615,102.756,24.98925
567617,102.706,25.02632
567618,102.728,25.001438
567619,102.736,24.97529
567622,102.734,25.07979
567626,102.784,25.05901
567640,102.773,25.04018
567646,102.752,25.033611
567658,102.744,25.06604
567693,102.751,25.025555
567694,102.69,25.02781
567699,102.797,25.0146
567701,102.743,25.085
567709,102.733,25.02491
567715,102.804,25.03928
567718,102.891,25.0747
567741,102.823,25.03
567744,102.72,25.030555
567745,102.73,25.073741
567747,102.722,25.011326
567759,102.74,25.052356
567759,102.741,25.053233
567760,102.74,25.051339
567760,102.74,25.051853
567767,102.699,24.996
567865,102.678,25.00506
567875,102.708,25.0329
567882,102.731,25.02706
567883,102.741,25.05223
567884,102.735,25.059
567885,102.733,25.06814
567888,102.753,25.06928
567889,102.754,25.0807
567890,102.722,25.02713
567891,102.725,24.985831
567892,102.747,24.96994
567893,102.873,25.056111
567895,102.722,25.05806
567896,102.7,25.054664
567897,102.704,25.05668
567964,102.697,25.016944
568020,102.696,25.018333
568027,102.746,24.97556
568030,102.676,25.01015
568046,102.721,25.09686
568054,102.759,24.99255
568056,102.729,24.98516
568059,102.748,24.983611
568061,102.745,25.031388
568064,102.756,25.035099
568065,102.865,25.028055
568066,102.744,25.01248
568068,102.804,25.021111
568069,102.755,24.983611
568072,102.851,25.036388
568074,102.753,25.03525
568075,102.875,25.034722
568097,102.781,25.053611
568098,102.754,25.05378
568099,102.728,25.05093
568100,102.745,25.063333
568101,102.767,25.094722
568102,102.726,25.0475
568104,102.738,25.083055
568106,102.742,25.06201
568109,102.733,25.07525
568110,102.773,25.04715
568112,102.748,25.087222
568113,102.748,25.091164
568114,102.734,25.0825
568115,102.796,25.055288
568116,102.725,25.083888
568117,102.802,25.050555
568118,102.737,25.09
568119,102.751,25.060277
568120,102.728,25.04014
568121,102.792,25.051111
568122,102.81,25.03869
568171,102.721,25.01574
568172,102.726,25.02589
568173,102.723,25.02391
568174,102.717,25.02972
568175,102.721,25.02431
568176,102.74,25.011099
568177,102.758,25.0007
568178,102.68,25.05827
568179,102.688,25.05253
568181,102.683,25.05368
568182,102.679,25.0538
568183,102.704,25.04662
568184,102.677,25.054023
568185,102.704,25.04762
568186,102.728,25.048055
568209,102.879,25.024444
568297,102.828,25.089166
568298,102.831,25.099444
568313,102.863,25.09831
568755,102.693,24.98306
568849,102.721,25.0456
568850,102.734,25.00471
568864,102.687,25.04555
569113,102.721,25.03847
